tool_temp_c,part_temp_c,vibration_x_mm_s,vibration_y_mm_s,press_force_ton,contact_force_kn,cycle_time_s,energy_kwh,lubricant_flow_lmin,is_anomaly
430.35,866.56,2.74,3.42,234.82,188.65,17.71,24.84,5.29,0
434.66,841.02,2.1,2.87,238.47,193.3,19.32,23.55,5.26,0
426.43,871.25,1.9,2.77,223.2,182.54,15.43,23.62,3.72,0
442.29,848.08,3.24,3.32,240.66,187.34,17.64,23.09,5.6,0
441.32,834.8,2.88,2.0,243.46,191.77,17.15,23.78,5.16,0
428.43,852.61,2.98,3.28,230.54,181.69,17.9,23.42,5.31,0
434.21,867.07,3.58,2.8,223.22,178.87,17.7,24.9,5.59,0
439.88,861.25,2.41,3.53,231.51,190.67,18.37,25.7,4.84,0
408.2,806.88,4.0,3.36,225.16,188.89,16.41,23.19,4.62,0
429.42,839.26,1.77,2.26,230.97,188.95,17.8,22.68,5.24,0
433.23,860.17,3.9,3.18,219.0,164.86,17.31,24.24,4.68,0
424.51,867.47,2.81,4.34,228.68,184.63,17.88,24.11,5.16,0
415.53,847.03,2.0,3.35,223.94,172.63,18.25,23.8,6.31,0
444.51,845.93,2.99,3.32,227.81,187.69,17.93,24.55,4.39,0
436.91,840.36,3.03,3.87,237.03,181.44,17.99,24.88,5.08,0
437.67,849.89,2.35,3.08,236.93,185.08,20.26,24.22,4.56,0
430.98,846.86,4.12,1.94,228.34,176.75,17.14,21.36,4.85,0
421.3,848.95,3.64,2.6,239.21,192.88,17.87,24.63,5.7,0
425.08,820.07,3.29,3.22,237.59,198.49,17.2,24.32,5.85,0
430.32,835.65,3.85,2.53,231.15,189.15,17.18,23.12,5.11,0
419.47,881.65,2.56,2.2,224.46,178.22,22.08,24.98,5.36,0
444.1,889.02,2.82,1.38,231.69,186.24,20.46,23.78,3.9,1
426.48,823.62,2.92,2.91,219.95,170.25,20.28,22.85,5.59,0
426.08,839.95,2.73,2.97,248.53,201.02,18.66,25.24,4.9,0
424.57,837.67,3.17,2.83,228.46,189.05,18.21,21.75,5.31,0
443.8,833.64,2.13,3.98,226.52,177.96,19.08,23.36,4.88,0
424.14,848.92,2.76,2.19,239.27,190.98,15.53,19.79,5.0,0
429.06,871.4,3.26,2.1,239.64,194.58,18.18,22.75,5.73,0
419.84,843.64,2.44,3.88,227.8,173.13,17.63,22.63,5.18,0
435.87,834.04,1.99,3.9,249.59,200.69,19.85,23.76,5.06,0
442.41,840.06,3.6,2.6,226.42,177.88,19.67,22.7,4.27,0
423.15,854.54,3.55,1.9,225.5,180.33,16.7,24.98,4.03,0
415.02,852.57,2.74,3.44,226.51,181.23,17.4,20.9,5.6,0
445.02,864.84,3.09,3.71,237.33,188.07,16.97,21.81,5.49,0
454.73,870.65,1.66,3.34,241.39,191.79,19.19,21.76,4.63,1
445.91,866.68,2.39,2.6,228.88,187.83,19.15,25.51,5.21,0
415.51,855.81,3.19,2.2,231.21,184.74,16.24,22.94,4.99,0
431.07,851.29,3.5,2.48,224.26,180.23,17.43,23.06,5.33,0
453.75,842.64,2.49,2.71,237.32,189.01,15.18,23.29,4.36,0
411.81,833.39,2.72,2.8,233.12,181.66,19.68,25.07,4.35,0
429.72,840.21,3.34,2.49,222.14,175.5,17.95,25.66,6.26,0
433.79,836.45,2.49,3.38,235.04,185.94,19.89,23.64,4.8,0
440.12,849.64,3.35,4.18,226.55,178.69,18.69,25.0,4.94,0
434.46,865.92,1.9,3.14,228.32,183.6,18.05,22.56,5.57,0
423.48,836.71,2.69,2.41,239.59,197.09,18.89,24.45,5.01,0
428.63,867.33,2.15,2.05,238.41,186.98,17.87,25.92,5.17,0
416.42,849.46,2.98,2.6,238.15,192.7,16.19,22.17,4.04,0
427.36,847.99,4.24,3.06,224.24,180.72,18.53,24.76,4.2,0
421.99,845.16,3.14,2.64,237.71,192.66,19.88,25.36,5.68,0
416.53095784868407,844.5411841863001,4.3663043035683655,2.6232503608432713,229.68202115993392,184.97324290959517,15.542801256544257,23.481597239046824,5.460523764990485,0
421.56,820.85,3.62,2.98,222.36,172.96,17.09,23.15,5.98,0
443.4,866.73,3.84,1.68,212.13,177.53,18.07,24.26,4.81,0
409.3725813275695,857.3687134768866,2.248366996385462,3.6371021099061216,232.80988768275682,182.7663553954312,18.07659531447544,25.902328249565194,4.745566759903758,0
437.07,829.43,2.97,2.14,218.8,180.65,16.53,24.34,5.95,0
411.1,858.84,5.09,3.99,213.35,169.93,19.33,23.33,4.74,0
413.91,860.96,3.43,3.54,243.52,205.64,16.47,25.94,5.44,0
433.33,848.28,4.36,2.78,229.57,189.62,18.16,23.6,5.71,0
421.56,845.76,7.4,9.83,241.01,184.87,22.57,30.14,5.94,1
427.8,864.85,3.51,3.3,221.86,183.7,16.41,22.19,5.71,0
434.37177322445604,865.7297013019382,2.5410841084815767,2.3135458174268444,228.3258636857539,186.24909841689757,17.891072685734994,25.182265570649218,4.452183324935567,0
430.86,841.0,3.4,3.25,228.66,183.8,16.71,24.1,5.57,0
436.07,859.1,2.96,2.82,242.11,189.3,15.0,21.91,5.56,0
421.57,835.37,1.96,2.25,217.86,179.26,17.75,22.68,5.0,0
438.78,856.9,4.39,3.38,225.99,180.84,16.07,22.2,5.8,0
424.58,854.31,3.07,2.06,228.14,177.34,16.8,26.4,5.37,0
424.21,832.38,3.36,2.78,227.19,184.5,20.19,24.45,4.3,0
435.09,840.16,4.51,2.88,240.71,199.32,19.15,23.04,5.05,0
433.65,863.6,2.66,3.08,232.39,178.95,18.46,25.96,5.64,0
446.13,851.34,3.29,3.19,230.68,183.57,16.2,24.64,5.49,0
437.8,851.19,3.21,4.44,238.05,189.76,19.18,24.85,4.64,0
430.52,873.12,2.52,1.91,220.34,192.87,16.49,24.43,4.75,0
434.22,862.67,3.3,3.48,230.35,181.36,19.15,22.93,4.56,0
442.27,841.11,2.98,3.68,224.87,175.25,16.94,24.62,4.85,0
428.14,858.4,3.04,3.05,241.72,192.42,18.24,23.24,3.82,0
418.38,829.89,3.12,3.4,237.64,185.4,21.98,23.91,4.58,0
420.41,848.62,2.4,3.26,229.88,184.84,20.24,25.06,4.32,0
424.93,836.0,2.89,3.37,231.14,189.1,19.85,23.45,4.6,0
419.44,826.01,4.1,2.07,223.41,175.08,18.26,23.16,4.92,0
447.59,821.03,3.31,3.83,234.24,192.67,17.96,23.28,3.9,0
444.73,852.59,1.52,3.29,224.75,179.51,18.39,23.29,5.26,0
437.43,836.55,2.7,4.1,235.09,188.34,17.67,24.8,4.58,0
420.53,855.29,1.44,2.53,241.25,188.14,18.44,23.21,4.58,0
420.57,838.42,3.07,2.32,238.8,193.62,18.41,21.44,5.73,0
415.77,868.7,4.25,2.71,213.74,161.26,18.02,26.21,5.82,0
427.45,830.4,3.0,1.59,237.11,190.83,19.98,23.87,4.04,0
442.87,860.01,3.63,2.6,219.71,178.47,21.18,26.91,4.01,0
425.75,861.84,2.55,2.74,232.33,184.96,18.85,24.92,4.0,0
419.96,846.03,3.74,3.14,228.59,187.87,16.8,22.46,4.68,0
434.67,846.48,2.89,3.06,228.23,188.12,16.72,22.91,4.52,0
432.57,872.39,3.68,2.94,231.74,189.09,17.62,24.61,5.48,0
435.74,885.37,3.89,2.94,215.55,175.95,20.46,25.53,4.2,0
447.85,848.12,3.75,2.43,218.58,175.14,16.74,22.54,5.45,0
443.63,873.21,2.08,2.12,220.0,174.88,15.98,24.45,4.82,0
442.03,861.84,1.94,4.71,221.34,183.22,20.68,25.31,4.65,0
431.0,857.16,3.21,2.29,238.69,193.61,20.36,26.39,5.39,0
437.58,848.11,3.21,2.61,229.58,190.31,19.17,22.95,4.96,0
413.16,840.92,3.99,3.06,238.34,188.64,15.0,22.5,5.06,0
429.78,836.91,2.98,3.4,231.59,177.14,18.83,23.87,4.97,0
436.14,845.06,3.57,3.73,232.48,182.45,19.12,23.99,5.53,0
442.55,825.91,2.66,3.73,230.73,189.02,16.27,21.89,5.57,0
426.17,840.62,1.53,3.6,240.24,191.56,19.54,24.85,5.18,0
435.62,843.41,2.62,2.99,224.23,183.22,20.36,24.92,4.37,0
460.0,920.19,3.93,2.69,219.67,168.51,20.1,25.28,5.31,1
431.73,823.11,2.55,3.79,228.5,183.33,19.86,23.59,5.42,0
436.31,872.79,3.65,3.19,235.88,191.09,17.46,26.13,5.0,0
431.58,844.83,1.89,2.63,216.56,174.89,17.87,24.17,3.87,0
436.61,859.93,3.31,2.92,234.57,185.47,20.33,24.43,4.95,0
414.59,826.04,3.45,3.19,237.36,195.2,19.18,22.67,5.69,0
446.84,846.5,3.12,2.86,219.9,167.2,18.22,21.9,4.83,0
405.21,838.13,3.95,3.78,217.04,183.4,18.45,23.65,4.95,0
442.4,848.38,2.38,2.95,228.09,179.22,18.95,24.81,4.22,0
429.6,840.84,2.27,2.22,226.55,178.37,19.78,23.69,5.16,0
436.67,844.42,3.24,1.52,222.91,185.89,18.22,22.97,3.79,0
422.74,838.58,2.88,3.36,240.74,186.46,17.42,24.37,5.63,0
418.28,873.02,3.61,3.48,233.44,178.63,18.07,25.48,5.29,0
418.52,882.9,2.98,1.91,235.16,200.89,19.36,27.35,4.72,0
444.66,878.92,2.75,2.52,234.38,193.46,18.29,23.87,4.65,0
429.87,849.7,1.82,3.59,239.72,188.23,19.24,24.65,4.69,0
410.83,861.56,2.94,3.11,228.69,185.13,16.74,21.59,5.34,0
429.83,856.03,3.76,1.97,246.29,200.43,18.33,22.31,4.71,0
433.05,842.04,2.75,3.51,212.43,172.39,15.36,24.23,4.53,0
431.47,833.78,2.84,3.69,224.41,175.17,17.38,23.87,4.93,0
441.7,856.03,4.37,3.5,230.71,180.18,20.29,24.67,4.36,0
433.52,865.86,2.24,3.57,238.43,187.44,19.89,25.89,4.55,0
442.86,858.45,3.45,2.15,227.91,178.6,17.25,23.16,4.86,0
434.04,841.34,2.83,3.3,239.0,194.09,18.5,23.82,5.04,0
425.65,843.23,2.36,2.34,234.91,183.48,16.51,24.03,5.25,0
428.52,855.89,2.72,3.66,224.75,182.09,20.33,27.07,4.33,0
447.14369396182764,860.9283210501891,3.3833877016385685,2.7943985179101833,226.81814537723722,179.40367840132694,20.528632307133833,23.508966171628707,5.850979808246453,0
450.01,844.68,2.96,3.84,228.5,192.96,20.17,24.58,5.27,0
437.49,852.26,3.46,3.61,223.42,178.86,16.92,25.58,4.43,0
435.25,844.53,2.86,3.34,221.22,177.09,17.15,23.56,4.44,0
442.71,845.5,4.09,3.67,230.1,189.15,15.0,25.05,5.43,0
435.12,840.77,3.74,3.63,229.4,185.43,19.2,23.15,5.26,0
424.04,836.53,3.19,5.6,223.17,180.57,19.91,24.44,4.5,0
432.62,861.49,4.1,1.9,218.71,171.77,16.26,23.54,5.84,0
419.76,825.49,4.35,3.05,225.44,191.58,17.78,22.63,5.23,0
443.1,849.82,4.34,2.05,220.49,172.41,17.14,24.84,5.6,0
467.03,864.9,1.43,3.25,230.69,183.04,19.99,26.59,4.77,1
421.87,839.56,4.35,3.25,224.46,181.22,18.85,25.16,5.41,0
429.12,867.57,2.35,2.06,230.97,184.09,19.16,25.3,5.99,0
412.55,868.34,3.25,2.98,221.65,174.98,19.47,27.3,5.01,0
427.46,839.32,2.37,2.04,233.33,190.09,16.42,22.97,4.89,0
434.28,853.72,3.42,2.19,227.11,174.09,20.07,26.43,4.24,0
448.37,844.25,3.23,4.19,233.34,190.96,18.38,24.59,5.58,0
439.9,814.7,2.49,4.08,237.8,184.88,17.34,21.27,5.39,0
432.1359678461503,855.3656282607083,3.5234221534668797,2.082463477393165,234.69838472082668,193.48070094507187,18.114280825241206,24.19463093125609,5.584553638094633,0
438.68,828.84,3.19,2.05,226.0,179.51,17.18,23.76,4.85,0
421.38,851.35,3.89,4.2,228.48,177.31,17.45,24.38,5.58,0
426.0608223441124,880.86094883932,2.8651519000979353,3.3625210813022353,235.22727493187432,190.67363766621176,18.266857555701666,23.871950579724007,4.913352275101201,0
419.22,844.35,3.15,3.37,218.37,171.23,17.09,24.66,6.15,0
418.83,862.41,2.68,3.7,235.09,192.25,19.57,25.56,4.89,0
423.14,857.96,3.27,3.57,236.43,189.79,18.65,21.92,4.87,0
428.67,835.44,2.49,2.56,234.7,185.7,19.35,23.02,5.33,0
442.87,830.91,3.86,3.1,235.88,191.95,16.97,20.81,5.05,0
430.35,852.1,2.18,3.43,230.52,188.91,17.31,23.17,4.0,0
442.35,863.77,4.05,2.79,219.64,175.78,19.08,25.57,5.96,0
447.76,840.48,2.45,3.32,232.27,194.23,16.47,22.78,4.15,0
423.1,848.36,3.17,3.21,214.16,178.12,17.64,25.24,4.76,0
435.71,851.8,3.05,4.04,223.11,177.58,16.92,23.41,4.72,0
426.81,869.03,1.59,1.77,233.03,192.73,17.63,25.54,4.74,0
434.61,829.73,3.65,2.35,242.12,189.02,17.68,22.9,4.51,0
408.9,844.69,2.0,2.47,221.48,157.65,16.11,23.17,5.02,0
424.32,850.27,2.65,2.99,237.13,186.79,17.03,23.07,4.73,0
444.9017077431371,839.6927650346817,3.0992537988882547,2.998996769116139,224.2543409536656,186.03425394227767,19.448671156350574,22.032678401556353,5.589287954633883,0
429.41,854.97,3.74,3.99,225.54,179.24,17.19,24.79,4.69,0
420.82,833.51,2.35,1.6,223.42,177.66,18.7,21.26,5.41,0
427.6,855.97,4.12,3.97,219.39,175.85,18.48,24.29,4.54,0
429.62,850.86,4.04,2.82,228.76,195.68,19.02,23.71,4.33,0
448.72,835.19,2.85,2.74,233.31,183.43,17.99,22.55,5.03,0
422.7,874.2,3.47,2.48,235.21,189.43,17.07,24.63,4.98,0
424.69,855.22,3.43,5.18,236.58,183.61,18.44,24.51,5.23,0
427.73,846.42,2.83,3.54,233.22,183.06,17.25,26.61,4.93,0
411.76,846.69,3.07,3.6,225.49,176.26,16.62,24.32,5.62,0
411.52,866.55,3.32,3.14,238.47,192.46,16.58,24.73,5.38,0
430.42,848.71,3.11,3.42,233.58,184.76,18.67,24.65,5.63,0
418.59,856.06,2.13,4.19,220.56,169.84,19.11,24.44,4.79,0
445.47,839.34,3.48,2.32,225.11,184.4,17.62,22.86,3.86,0
440.81,842.14,2.83,4.38,236.9,190.02,20.97,24.49,4.95,0
416.68,840.9,3.18,4.62,229.58,184.79,17.21,23.4,4.66,0
432.74,852.59,2.66,2.05,249.44,204.94,18.27,24.78,4.55,0
431.68,848.57,5.03,2.83,223.29,179.16,17.79,24.05,5.41,0
430.21,832.46,2.69,2.73,236.4,193.84,17.97,25.39,4.63,0
438.4,853.41,3.1,2.33,236.77,189.52,16.64,23.75,5.8,0
421.19,864.58,1.43,3.32,217.59,175.87,19.05,24.84,5.3,0
432.02,869.89,3.53,2.54,232.39,188.82,17.03,25.55,4.99,0
439.27,833.16,2.43,3.77,225.27,184.24,17.47,23.5,5.98,0
442.91,856.75,3.17,3.04,225.43,187.1,18.33,24.45,4.79,0
442.28,865.33,2.63,2.68,239.64,191.64,17.85,26.17,4.97,0
418.88,839.93,3.65,4.35,213.43,165.08,18.29,23.39,4.8,0
454.22,813.1,3.49,2.07,228.17,171.13,18.55,21.47,6.26,0
425.8,857.8,2.33,2.78,250.0,192.96,18.17,25.57,4.53,0
424.07,847.91,2.97,2.15,232.34,187.35,19.15,24.62,4.76,0
425.74,846.19,3.09,1.78,216.6,166.33,15.42,24.24,5.17,0
411.92,845.42,4.11,3.26,219.46,180.83,16.92,24.32,4.84,0
426.12,864.24,2.66,4.3,227.25,186.78,19.58,25.94,4.48,0
423.11,844.59,2.71,2.07,232.2,172.63,16.32,20.28,4.78,0
422.17,843.13,3.22,2.9,225.92,184.46,15.52,23.81,4.39,0
432.48,850.3,3.45,2.83,226.42,182.1,17.26,23.31,5.15,0
445.13,834.9,3.82,3.78,225.42,184.98,17.96,22.37,3.5,0
434.48,854.63,4.36,2.6,229.73,182.72,19.03,26.59,5.14,0
432.93,849.09,2.64,3.89,228.81,174.66,18.85,25.16,5.02,0
437.13,882.88,2.67,3.41,230.17,185.37,18.27,25.61,5.38,0
403.49,835.34,4.93,3.41,222.62,180.76,16.47,22.99,4.93,0
429.37,856.84,2.62,1.71,222.1,174.34,18.54,25.72,4.47,0
425.9,885.51,2.67,2.44,225.88,185.42,17.15,25.65,5.29,0
436.97,854.58,3.23,2.99,214.04,170.64,19.0,27.17,4.96,0
438.4,858.87,3.32,3.35,229.78,179.72,17.89,26.99,4.88,0
429.4,843.82,3.94,3.6,210.02,169.58,19.09,23.74,4.99,0
427.15,836.95,3.64,4.12,229.85,175.18,16.75,25.97,5.64,0
433.39,858.92,1.64,2.12,221.84,177.98,18.99,22.56,4.64,0
435.08,844.55,2.89,2.95,239.77,188.14,17.98,24.59,5.25,0
429.64,822.93,1.42,3.72,223.79,179.09,18.68,21.92,5.28,0
423.76,860.37,1.96,2.57,231.09,191.06,17.64,23.91,4.86,0
424.86,824.34,2.57,2.6,234.69,197.03,20.48,24.55,4.63,0
419.63,866.63,2.61,3.86,235.67,186.13,20.25,27.61,4.57,0
427.99,858.54,3.61,1.96,235.16,189.2,18.58,25.63,4.79,0
428.76,871.17,3.15,2.58,240.79,192.23,18.77,24.86,5.31,0
436.31,853.09,2.97,2.03,231.29,183.13,18.39,22.67,5.03,0
440.21,858.34,2.98,4.26,214.66,172.51,16.61,24.72,5.37,0
429.29,837.77,3.74,3.11,242.25,192.62,20.51,24.49,4.63,0
425.85,850.2,2.48,3.32,240.15,194.09,18.53,23.65,5.18,0
416.8,844.09,3.04,3.46,215.57,178.43,17.25,22.33,4.7,0
442.78,840.11,3.44,3.36,241.74,189.44,18.37,22.59,4.88,0
440.16,840.95,3.09,4.09,227.0,179.79,15.0,21.48,4.7,0
419.09,825.38,3.61,2.67,214.99,170.56,19.78,23.61,5.55,0
434.44,837.45,3.04,2.62,230.88,184.92,19.47,24.94,4.58,0
428.33,829.63,2.07,2.28,228.45,183.78,18.87,23.49,5.81,0
422.64,849.56,3.11,4.03,229.05,186.37,19.12,22.0,5.28,0
433.11,819.66,3.84,2.57,222.39,182.36,15.84,21.75,5.27,0
420.85,871.12,3.84,2.84,234.45,183.91,19.3,23.99,5.34,0
435.95,831.3,2.35,3.64,229.72,174.71,17.05,24.64,4.87,0
442.42,866.91,1.6,1.6,217.56,175.48,20.43,24.81,4.89,0
428.12,857.49,3.57,2.11,221.23,177.49,19.17,24.19,4.64,0
436.01,850.13,3.53,3.09,249.66,202.63,18.05,22.2,4.58,0
412.62,836.05,2.42,4.08,223.73,176.25,15.88,24.83,5.65,0
423.14,837.66,2.76,3.03,214.58,177.16,15.0,22.96,4.97,0
433.75,851.23,3.17,3.07,243.68,197.07,19.62,25.69,5.34,0
432.77,845.66,2.44,2.9,248.68,202.18,19.21,24.26,4.14,0
446.0,855.33,3.24,1.66,223.84,179.9,16.45,25.8,5.29,0
417.39,842.28,3.11,3.66,227.21,181.14,20.09,23.61,4.01,0
412.84,854.05,3.63,2.38,240.19,191.95,16.34,21.27,4.63,0
416.22,847.64,3.27,3.64,222.26,169.93,19.85,25.16,5.15,0
428.73,867.31,2.22,2.2,162.09,136.5,19.79,21.72,5.64,1
422.16,865.38,3.67,2.84,232.07,183.44,18.59,24.99,5.26,0
424.24,876.25,4.42,2.15,237.71,185.99,17.68,24.23,4.41,0
428.11,832.37,3.5,3.63,224.15,174.97,17.05,22.2,5.08,0
437.33,851.6,3.04,4.5,230.47,184.57,19.13,23.04,4.85,0
424.15,832.46,4.52,3.02,245.35,189.05,17.6,25.9,5.56,0
443.86,841.9,3.15,3.36,216.88,169.33,16.18,21.59,4.88,0
429.98,853.54,3.37,1.82,240.35,197.86,16.27,23.54,4.96,0
432.83,849.14,3.84,3.16,246.24,203.14,19.47,24.85,4.61,0
447.14,858.45,4.0,2.34,227.61,174.15,17.97,26.42,6.04,0
433.11,828.54,3.66,3.11,230.45,183.26,16.44,23.79,5.49,0
429.5,818.65,3.15,3.07,226.43,169.35,16.27,20.81,4.97,0
444.49,814.67,3.57,2.52,221.48,181.24,15.78,21.93,4.64,0
428.46,839.05,2.11,2.43,236.31,184.33,17.42,21.85,4.32,0
426.45,824.67,2.27,3.41,233.29,186.87,15.0,22.93,4.99,0
436.51,864.54,2.42,2.62,244.23,195.24,21.04,25.96,5.58,0
425.82,861.3,3.42,2.94,227.35,184.15,18.52,26.64,5.51,0
423.22,856.25,2.53,3.06,225.01,179.19,17.82,25.28,3.69,0
441.06,855.82,3.19,4.37,222.5,181.4,19.02,24.13,4.67,0
423.05,841.64,1.98,2.32,242.08,196.5,17.85,24.3,5.73,0
431.7,859.64,2.43,3.62,224.99,175.47,15.2,22.55,6.16,0
433.03,873.79,3.51,3.66,236.97,196.47,21.34,24.22,5.05,0
443.96,848.27,2.37,3.21,231.24,182.78,17.56,25.85,5.73,0
447.06,850.46,2.54,2.75,229.27,191.06,16.73,23.27,4.82,0
459.45,882.4,3.35,2.23,228.65,174.85,16.96,27.1,5.67,1
421.5,838.84,3.24,3.19,224.02,187.51,20.16,23.43,5.71,0
413.45,847.26,3.03,4.08,239.08,187.64,17.99,23.2,5.38,0
438.09,893.85,3.05,3.53,221.68,161.54,19.26,26.2,4.94,0
451.22,853.62,1.0,2.8,228.9,181.27,19.08,23.15,5.86,0
425.58,838.3,3.45,4.05,228.34,180.29,17.4,24.14,4.85,0
414.2,857.43,3.23,2.26,237.22,196.95,18.78,24.35,4.92,0
471.49,890.57,4.37,2.11,220.5,179.62,23.88,25.54,5.8,1
429.5,850.78,1.65,3.43,219.1,176.79,17.12,23.73,4.24,0
420.5,844.25,2.45,2.06,230.34,180.97,17.45,26.05,4.34,0
433.96,843.13,3.31,3.84,222.48,177.3,17.2,24.47,4.79,0
438.29,844.12,3.73,3.64,235.58,186.44,15.85,23.86,5.8,0
423.98,846.13,3.58,2.79,215.81,176.73,18.56,21.82,5.76,0
439.6,862.36,2.19,2.13,228.9,183.15,19.06,25.88,4.89,0
430.67,849.07,2.68,3.09,226.66,187.44,18.53,25.42,5.52,0
412.97,856.77,1.92,3.13,239.94,195.8,19.14,26.23,5.04,0
425.99,820.67,2.83,2.81,238.29,192.6,18.93,25.01,5.52,0
444.22,846.65,1.88,2.23,223.72,176.52,16.54,22.47,4.34,0
428.99,830.67,3.82,3.38,222.02,172.77,18.43,22.73,4.51,0
411.1,849.93,2.75,2.53,240.15,192.78,16.3,21.77,5.9,0
426.93,855.71,3.35,2.37,224.57,175.5,16.03,22.29,4.97,0
411.92,863.66,3.34,2.14,241.91,188.35,20.54,27.34,4.64,0
415.2,848.36,3.69,1.85,230.75,175.14,20.37,24.27,5.23,0
427.19,853.25,2.36,2.83,235.58,192.87,18.29,25.05,6.11,0
406.66,872.03,3.26,1.71,246.28,199.35,17.15,24.78,3.92,0
438.63,837.21,3.93,3.36,232.16,194.54,19.31,25.6,5.5,0
436.18,863.51,2.89,2.72,232.54,181.67,19.73,25.94,5.63,0
408.94,865.54,4.75,2.86,228.72,186.16,18.3,25.81,4.8,0
440.0,842.08,1.98,3.81,239.62,194.19,17.88,24.55,4.62,0
436.91,828.92,2.91,3.55,230.56,187.43,18.85,23.1,5.77,0
436.25,870.99,2.83,2.42,216.37,172.97,17.57,24.74,4.59,0
421.68,850.6,2.28,3.76,224.36,162.38,16.92,24.67,5.5,0
432.85,853.5,3.36,2.72,216.77,171.0,18.24,26.1,5.57,0
433.5,850.12,2.18,2.08,231.65,186.44,16.1,23.6,4.56,0
426.22,860.43,2.02,3.93,233.11,183.01,17.15,24.03,4.76,0
416.78,838.52,3.06,3.08,234.31,183.66,19.34,23.0,5.52,0
436.35,842.4,2.91,3.67,234.91,196.81,19.98,26.44,5.31,0
442.62,868.77,4.23,2.83,244.66,192.48,16.74,23.59,4.72,0
432.2,837.32,2.8,2.53,231.02,179.69,19.46,22.56,5.58,0
420.02,862.58,2.69,3.89,222.05,182.69,18.61,24.36,4.93,0
406.45,849.39,3.22,3.77,223.21,176.74,17.74,24.67,5.26,0
459.19,869.74,3.03,3.77,232.62,190.72,23.32,29.19,4.21,1
436.73,837.2,2.57,3.83,238.64,184.73,17.05,23.16,4.34,0
428.29,819.61,3.3,2.77,229.47,193.84,18.95,22.25,6.03,0
406.19,847.16,3.19,3.18,228.49,182.6,16.93,23.59,5.21,0
421.3997722713383,834.4227813309384,2.9257491013806716,3.1292632662751934,223.64252029451262,185.39293181325996,18.240848722124007,22.27367441708789,4.85458009677087,0
421.76,857.41,4.18,2.46,228.73,187.88,19.01,27.2,5.37,0
437.27,834.1,3.19,3.04,226.86,177.42,16.35,24.7,5.55,0
423.06,843.56,3.88,2.6,230.76,178.66,16.52,24.75,4.65,0
434.0873093522999,855.4468254069633,2.486100182803937,2.5667423272862138,216.4165657723721,170.98576322249843,19.11978596212362,27.678274931268515,5.099106267770537,0
439.2,846.4,3.69,2.78,224.88,177.31,15.0,23.98,4.07,0
428.76,871.16,3.45,3.3,224.22,181.44,17.77,23.78,5.17,0
432.0,858.41,2.95,4.14,221.03,170.74,17.19,22.94,3.55,0
440.78,846.56,2.23,2.07,222.7,181.21,17.06,23.2,4.39,0
433.62,865.4,1.86,1.72,239.86,185.88,15.25,24.86,4.9,0
433.45,846.67,3.44,3.08,235.21,184.41,18.73,24.68,5.66,0
402.94,860.44,2.31,1.33,228.1,180.49,18.32,26.37,4.94,0
432.64,858.22,3.25,2.13,221.01,176.98,16.97,23.27,5.52,0
429.12,866.14,2.42,2.84,239.29,192.73,16.32,25.26,5.97,0
431.02,859.95,2.99,2.1,219.98,173.87,17.09,25.56,4.95,0
447.78,844.78,2.82,2.77,231.54,181.66,17.93,23.41,4.27,0
435.78,841.08,4.19,2.24,229.67,186.12,16.53,22.87,5.03,0
427.22,852.22,3.34,3.32,218.03,166.01,18.26,25.11,4.75,0
437.880628547538,847.9169593392704,3.3192271991187927,3.035121759995046,235.91668832101988,191.34101353948176,18.763196865696287,22.55085986054931,5.456191045159709,0
426.79,849.97,2.88,3.12,229.4,177.03,17.44,24.94,4.94,0
431.53,846.48,1.68,1.97,228.37,180.13,19.2,25.22,4.66,0
422.02,858.58,3.93,2.59,224.12,179.41,18.24,24.2,5.2,0
416.75,836.96,2.87,3.77,228.44,182.63,18.81,24.2,5.27,0
419.2264518880623,878.353000917234,3.327118717557562,3.0765001289085516,218.73931423588022,176.91984202545513,15.859575184464012,23.122111380672845,4.738649659617169,0
441.91,827.85,3.02,3.87,237.43,198.41,18.56,21.86,4.14,0
436.95,862.33,4.54,2.49,235.96,177.24,18.78,26.49,4.52,0
434.39,861.18,2.8,2.42,219.67,166.52,15.97,24.45,4.86,0
423.8,824.82,3.03,3.03,232.64,187.59,18.52,24.05,4.65,0
434.19,847.28,4.47,3.17,173.95,145.66,16.03,23.9,4.28,1
417.13,854.68,3.05,2.03,233.35,187.01,18.58,24.2,5.34,0
403.33,868.62,2.7,1.55,240.7,192.52,16.08,23.53,4.06,0
422.62,817.54,3.0,4.05,229.49,180.33,15.41,20.9,4.6,0
441.17,848.26,4.28,2.81,245.77,193.6,19.58,25.1,5.89,0
429.58,849.16,2.26,3.36,223.28,168.1,18.75,23.66,4.31,0
426.51,837.04,3.8,2.5,228.08,177.22,18.03,22.96,4.82,0
409.34,842.65,2.6,2.7,236.57,186.41,18.95,23.72,4.84,0
420.55,882.7,2.3,2.73,226.31,175.27,20.14,28.4,5.47,0
434.26,856.4,2.65,2.62,217.2,170.83,19.1,27.61,5.14,0
442.46,881.55,2.6,3.15,231.69,195.58,17.28,26.72,5.39,0
437.41,858.88,2.26,2.6,231.46,189.65,15.94,22.71,5.14,0
437.83,844.18,2.7,2.86,228.74,188.75,17.77,21.39,5.17,0
424.36,862.59,2.5,2.99,239.72,191.33,17.51,23.97,4.4,0
415.23,844.94,2.03,5.22,231.68,192.84,19.04,22.61,4.21,0
