lot_id,api_pct,citrate_buffer_pct,citric_acid_pct,sweetener_pct,preservative_pct,water_ph,prev_lot_ph,mixing_temp_c,mixing_time_min,agitation_rpm,addition_order,final_ph,lot_approved
1652,1.46,2.36,1.33,25.0,0.49,6.93,5.62,16.4,29.59,300.0,1,4.93,1
1653,4.64,1.13,1.29,9.44,0.42,7.33,5.26,15.0,57.44,300.0,1,5.77,0
1654,4.45,4.57,0.5,25.0,0.54,6.03,5.31,29.26,31.72,300.0,1,4.91,1
1655,5.19,2.89,1.3,25.0,0.39,7.09,5.74,31.48,42.48,141.6,2,4.15,0
1656,1.0,3.04,1.12,25.0,0.16,6.36,4.55,19.86,34.78,300.0,2,4.34,0
1657,1.0,2.76,0.61,21.47,0.43,6.51,4.08,26.21,42.58,300.0,3,5.03,1
1658,1.42,1.78,0.5,25.0,0.32,6.25,3.92,32.69,46.53,300.0,2,5.07,1
1659,4.83,3.02,0.92,14.96,0.3,6.96,5.56,19.49,34.67,202.8,1,4.72,1
1660,1.6,1.49,1.17,21.14,0.48,7.27,4.46,22.01,12.03,300.0,3,5.01,1
1661,2.25,3.11,1.33,14.87,0.31,7.26,4.9,19.96,5.57,300.0,3,3.98,0
1662,4.36,2.66,0.58,12.49,0.75,6.97,4.81,20.49,15.7,217.0,2,4.11,0
1663,4.11,2.12,0.5,25.0,0.21,6.14,4.07,24.33,5.0,300.0,3,4.69,1
1664,3.24,3.17,1.96,25.0,0.95,7.32,4.5,30.93,21.23,118.5,1,2.91,0
1665,4.97,4.27,0.5,25.0,0.28,7.46,4.4,26.02,7.14,90.1,2,2.88,0
1666,1.0,4.91,1.02,25.0,0.86,6.78,4.42,19.75,33.17,253.2,1,3.76,0
1667,4.45,3.36,0.93,22.32,0.97,7.5,4.01,23.38,15.03,300.0,1,3.99,0
1668,2.76,4.01,0.72,25.0,0.63,6.74,4.93,21.87,58.36,300.0,3,4.71,1
1669,2.62,3.52,1.2,6.18,0.36,6.56,4.27,28.34,9.25,268.4,2,2.87,0
1670,2.97,1.71,1.08,25.0,0.31,6.68,5.66,21.88,42.93,300.0,1,5.21,1
1671,2.41,3.12,1.46,25.0,0.8,7.44,5.75,29.47,15.84,300.0,2,4.14,0
1672,3.75,3.8,1.02,25.0,0.68,6.66,4.49,29.95,36.61,300.0,1,4.38,0
1673,1.0,2.82,0.95,14.3,0.68,6.32,5.2,32.2,54.41,300.0,3,4.49,1
1674,1.0,1.59,1.31,25.0,0.82,6.25,5.72,23.56,39.92,300.0,1,4.81,1
1675,3.73,3.7,1.54,23.79,0.55,6.03,5.57,18.09,34.88,300.0,2,4.06,0
1676,2.86,3.15,0.5,25.0,0.18,6.65,5.51,22.53,23.33,300.0,1,5.2,1
1677,3.19,1.62,1.53,5.0,0.95,6.34,5.24,34.87,50.61,300.0,2,4.38,0
1678,2.01,2.88,0.5,12.59,0.45,6.0,4.15,23.43,46.26,300.0,1,4.79,1
1679,4.46,1.5,1.11,25.0,1.0,6.12,4.25,18.78,32.37,300.0,3,4.73,1
1680,4.95,4.44,1.17,9.2,0.69,6.77,4.49,33.85,9.31,300.0,3,3.43,0
1681,1.0,3.78,1.32,21.49,0.49,6.73,5.19,27.46,41.68,300.0,2,4.08,0
1682,1.07,3.68,1.65,25.0,0.31,6.94,5.1,27.56,56.52,300.0,1,4.18,0
1683,1.89,4.12,1.77,25.0,0.71,7.12,4.45,31.66,44.9,300.0,3,3.55,0
1684,1.0,0.87,0.5,25.0,0.51,7.22,4.98,15.0,34.13,300.0,3,6.29,0
1685,2.14,3.58,0.66,16.44,0.57,6.2,4.58,32.95,44.7,300.0,3,4.21,0
1686,2.72,2.05,1.83,13.61,0.35,6.73,4.88,18.68,13.17,144.0,3,3.82,0
1687,3.92,3.04,1.1,16.95,1.0,7.05,5.36,28.74,39.56,300.0,2,4.32,0
1688,3.22,1.43,1.63,13.64,0.15,6.27,5.43,30.87,51.39,300.0,2,4.4,0
1689,3.95,1.99,0.87,23.32,0.9,6.73,4.37,23.65,8.54,300.0,2,4.58,1
1690,2.07,1.42,1.63,19.94,0.4,7.09,5.15,26.67,13.73,300.0,3,5.22,1
1691,1.4,3.87,0.85,25.0,0.51,6.87,4.66,18.08,46.42,300.0,3,4.38,0
1692,3.74,2.73,0.5,25.0,0.93,6.69,5.4,16.27,27.88,300.0,2,4.82,1
1693,3.39,1.75,0.73,25.0,0.27,7.34,5.76,15.64,15.46,223.1,2,5.34,1
1694,1.01,4.99,1.08,25.0,0.63,7.39,5.08,20.3,7.97,300.0,1,3.64,0
1695,3.42,2.6,1.98,13.64,1.0,6.62,4.85,34.69,43.66,197.8,3,3.8,0
1696,4.25,3.12,1.91,5.27,0.23,6.8,5.9,20.89,58.48,300.0,2,4.04,0
1697,3.61,2.47,0.58,25.0,0.38,7.5,5.57,26.32,12.55,300.0,3,5.41,1
1698,1.0,1.34,0.5,19.87,0.29,7.5,5.88,17.09,47.66,181.1,1,6.73,0
1699,2.32,5.0,0.5,19.73,0.45,6.12,5.19,15.0,47.49,300.0,2,4.54,1
1700,3.48,4.83,0.55,13.38,0.82,6.7,4.33,24.03,36.56,149.0,2,3.99,0
1701,2.02,4.54,1.78,25.0,0.4,6.21,4.35,23.7,9.59,300.0,2,2.9,0
1702,1.59,4.48,1.99,25.0,0.55,6.13,5.13,27.86,13.34,300.0,2,3.25,0
1703,1.65,4.35,1.29,6.42,0.45,6.61,5.51,23.63,53.59,300.0,2,3.73,0
1704,3.94,2.6,1.77,9.06,0.81,6.08,4.88,32.61,19.15,300.0,3,3.49,0
1705,1.65,4.49,0.5,25.0,0.63,6.16,5.84,25.04,43.35,195.8,3,4.85,1
1706,3.52,1.37,1.79,17.14,0.14,6.12,5.26,29.31,31.25,300.0,1,4.14,0
1707,3.47,4.92,1.13,12.14,0.71,7.5,6.04,18.17,23.19,300.0,2,4.04,0
1708,4.55,4.65,0.5,8.71,0.09,7.13,5.41,22.57,10.29,300.0,3,4.41,0
1709,2.96,1.09,1.4,19.14,0.59,6.09,4.98,29.4,31.43,193.1,2,3.9,0
1710,1.21,3.83,0.5,9.32,0.67,6.33,4.31,15.79,40.12,300.0,2,4.57,1
1711,2.96,2.5,1.85,25.0,0.13,7.47,4.52,18.55,37.44,300.0,2,3.74,0
1712,3.93,2.19,1.0,7.28,0.63,6.9,4.95,20.81,39.61,300.0,3,4.72,1
1713,1.6,2.66,0.5,22.84,0.89,6.39,5.26,27.05,33.47,300.0,2,4.83,1
1714,4.63,1.88,0.5,16.58,1.0,6.93,5.71,15.75,35.16,300.0,3,5.75,0
1715,1.85,1.33,1.74,18.86,1.0,6.04,4.81,27.69,8.63,300.0,3,3.9,0
1716,3.78,2.54,0.5,25.0,0.81,6.12,5.07,26.22,51.22,300.0,2,4.74,1
1717,4.85,3.65,0.9,25.0,0.78,7.17,4.7,27.58,47.96,160.4,3,4.06,0
1718,2.46,2.61,1.73,5.0,0.47,6.83,6.14,17.28,60.0,300.0,3,4.55,1
1719,1.42,1.94,1.35,25.0,0.51,6.87,5.59,15.74,24.22,300.0,1,4.86,1
1720,4.07,3.72,1.33,16.65,0.31,7.44,5.5,22.13,34.21,300.0,3,4.36,0
1721,1.72,1.97,1.08,25.0,0.69,6.1,4.98,29.04,35.36,300.0,2,4.33,0
1722,3.48,1.05,0.5,18.89,0.7,7.44,5.34,22.71,26.94,300.0,2,6.08,0
1723,3.93,4.47,1.37,25.0,0.15,6.78,4.31,15.0,26.35,300.0,3,4.1,0
1724,3.55,2.28,0.88,25.0,0.87,7.49,5.06,22.26,15.06,300.0,2,4.44,0
1725,3.5,2.57,1.43,12.0,0.93,6.38,4.52,16.73,5.0,281.6,2,3.41,0
1726,4.39,3.88,0.88,12.03,0.6,6.79,4.78,15.0,45.79,300.0,1,4.49,1
1727,2.82,4.86,0.51,25.0,0.29,6.59,4.73,29.58,8.01,300.0,1,4.19,0
1728,1.93,4.43,1.16,14.37,0.32,6.77,5.05,18.08,57.9,300.0,3,4.11,0
1729,1.0,1.76,1.19,23.98,0.53,6.83,4.49,28.09,16.64,137.3,1,4.14,0
1730,4.87,2.2,0.84,11.7,0.32,5.93,5.23,17.35,10.76,300.0,2,4.69,1
1731,2.32,2.44,1.64,25.0,0.23,6.57,4.18,32.17,25.06,300.0,1,3.65,0
1732,1.77,3.66,1.81,16.77,0.51,6.52,4.66,31.42,20.7,252.0,1,3.35,0
1733,1.6,3.11,1.33,25.0,0.9,6.1,4.61,32.81,56.52,300.0,3,4.09,0
1734,2.98,2.99,0.79,5.0,0.42,6.51,4.04,16.18,37.68,300.0,2,4.77,1
1735,3.83,2.57,0.66,7.59,0.43,6.02,5.92,22.49,38.93,300.0,1,5.06,1
1736,1.8,1.29,0.5,25.0,0.24,6.28,5.18,20.74,31.06,300.0,1,5.54,0
1737,3.18,2.3,0.5,12.19,0.35,7.19,5.06,22.22,19.05,89.4,3,4.84,1
1738,1.9,5.0,0.83,25.0,0.65,7.02,4.35,27.44,50.95,300.0,3,4.27,0
1739,1.0,2.71,0.97,25.0,0.78,6.92,5.34,20.11,37.17,300.0,1,4.43,0
1740,3.6,2.37,1.51,18.24,0.25,7.03,5.93,32.16,33.99,300.0,2,4.67,1
1741,3.78,1.4,0.51,5.11,0.4,7.01,5.38,23.47,5.81,300.0,2,5.31,1
1742,2.7,1.2,0.5,14.16,0.92,6.08,5.71,21.56,57.26,300.0,2,5.53,0
1743,1.51,2.24,0.5,25.0,0.56,7.5,5.56,18.95,10.41,300.0,1,5.95,0
1744,1.17,1.1,1.73,25.0,0.32,7.37,3.91,22.22,47.15,300.0,3,5.0,1
1745,1.0,2.68,1.15,16.03,0.86,6.1,5.01,20.5,18.75,300.0,1,4.46,0
1746,2.35,4.69,1.33,5.0,0.68,7.15,5.71,27.46,60.0,300.0,1,3.67,0
1747,2.55,4.98,0.52,25.0,0.23,6.93,4.44,32.04,11.95,300.0,1,4.38,0
1748,2.47,2.1,0.5,12.69,0.65,7.32,3.89,31.02,10.76,300.0,3,4.96,1
1749,2.52,1.61,1.0,20.43,0.23,6.5,5.41,29.78,8.99,300.0,2,4.44,0
1750,1.85,2.68,1.44,18.39,0.69,7.16,4.54,28.82,9.59,236.6,2,3.32,0
1751,1.0,3.12,0.88,14.61,0.61,7.5,5.84,25.89,55.32,300.0,2,5.14,1
1752,1.0,2.82,1.05,5.23,0.41,7.05,4.85,24.43,52.87,300.0,3,4.96,1
1753,3.52,3.04,0.5,25.0,0.41,6.94,5.27,16.19,41.35,293.7,2,5.07,1
1754,3.68,0.96,1.69,25.0,0.95,7.48,5.26,16.63,49.03,300.0,1,5.29,1
1755,1.08,2.39,0.98,25.0,0.9,6.84,4.29,23.81,22.87,188.3,1,3.88,0
1756,4.43,0.96,0.5,20.29,0.86,6.25,4.55,26.28,35.8,300.0,2,5.49,1
1757,1.86,2.82,0.56,25.0,0.35,7.37,5.48,26.51,43.93,300.0,1,5.4,1
1758,1.5,1.35,1.66,20.62,0.83,6.21,4.72,28.09,15.35,300.0,3,3.86,0
1759,1.74,2.46,0.5,8.8,1.0,6.98,5.26,25.06,18.54,234.1,2,5.0,1
1760,3.06,4.04,1.45,5.95,0.45,6.03,4.69,16.51,46.74,300.0,1,4.01,0
1761,1.22,5.0,1.05,20.32,0.86,6.34,4.53,32.72,15.28,300.0,1,3.24,0
1762,1.72,2.09,0.5,24.14,0.77,6.65,4.12,15.0,55.26,300.0,2,5.55,1
1763,2.72,2.21,1.62,5.21,0.56,5.96,4.43,30.44,7.9,300.0,1,3.49,0
1764,1.12,1.08,0.5,25.0,0.5,7.11,5.59,25.84,17.89,300.0,2,5.92,0
1765,2.61,2.32,0.5,15.75,0.81,6.49,4.13,23.39,46.03,300.0,3,5.13,1
1766,5.21,0.88,0.58,7.07,0.37,6.72,5.33,22.04,45.1,300.0,2,5.86,0
1767,1.0,1.38,1.62,19.57,1.0,6.03,3.99,26.12,7.63,214.6,2,2.95,0
1768,5.02,2.56,0.57,25.0,0.62,7.22,4.91,25.42,56.56,300.0,2,4.98,1
1769,1.0,3.2,1.9,14.23,0.39,7.14,5.07,21.72,28.88,259.4,1,3.28,0
1770,4.78,1.38,1.74,10.17,0.82,7.02,4.54,28.47,12.19,300.0,1,4.44,0
1771,3.64,3.93,1.11,10.63,0.51,7.16,5.83,15.25,38.15,204.9,2,4.17,0
1772,3.9,3.91,1.06,24.21,0.96,7.01,5.14,24.69,29.48,300.0,1,4.38,0
1773,4.57,2.4,1.01,15.62,0.78,6.88,5.36,24.43,47.0,237.1,1,4.97,1
1774,1.66,2.36,0.5,25.0,0.73,6.39,5.54,28.15,9.46,300.0,2,4.92,1
1775,3.92,4.43,1.99,12.56,0.8,7.3,4.11,27.17,15.11,300.0,2,2.31,0
1776,3.13,3.46,1.16,16.88,0.84,6.81,5.63,35.0,23.27,300.0,2,4.37,1
1777,4.56,0.91,1.73,22.22,0.05,6.68,5.34,28.01,52.6,85.7,3,4.47,1
1778,2.33,1.26,1.01,25.0,0.24,7.39,4.8,16.86,23.41,300.0,2,5.55,1
1779,1.38,2.64,0.5,24.97,0.89,6.44,5.37,28.01,30.81,300.0,2,4.82,1
1780,1.38,4.1,1.47,8.43,0.8,6.93,5.12,22.39,12.04,250.7,3,3.31,0
1781,4.77,3.9,1.12,9.67,0.15,6.24,5.38,30.67,8.17,124.3,1,4.19,0
1782,1.06,0.72,0.58,25.0,0.6,6.14,4.11,22.53,53.78,300.0,1,5.17,1
1783,3.63,4.7,1.36,25.0,0.97,6.78,4.06,26.23,18.77,244.0,1,2.92,0
1784,1.42,4.73,0.5,22.39,0.53,7.06,3.84,20.8,23.45,300.0,1,4.37,0
1785,1.7,2.07,1.12,25.0,0.71,6.48,4.69,19.9,26.23,87.8,2,4.39,0
1786,1.0,3.16,0.5,25.0,0.5,6.82,4.86,23.83,47.72,230.7,1,4.99,1
1787,2.11,1.64,1.81,7.65,0.52,6.89,5.6,15.87,50.59,300.0,1,4.79,1
1788,1.0,4.13,1.0,25.0,0.89,7.24,5.62,22.9,49.82,300.0,3,4.42,0
1789,3.56,1.47,0.68,25.0,0.49,6.62,4.57,25.3,25.49,300.0,3,5.37,1
1790,2.6,2.54,0.99,25.0,0.93,6.5,5.61,23.74,17.16,300.0,2,4.42,0
1791,3.7,4.11,1.24,13.28,0.7,6.89,4.8,29.75,5.0,300.0,1,3.55,0
1792,3.63,3.95,0.6,7.99,0.32,6.61,5.6,30.81,13.95,300.0,2,4.37,0
1793,1.09,3.15,0.5,5.0,0.84,6.86,5.29,24.71,49.17,297.5,1,5.44,1
1794,2.35,1.23,1.57,15.67,0.15,7.01,5.72,18.13,12.83,185.2,1,4.72,1
1795,2.47,2.05,0.5,7.22,0.45,6.2,4.79,15.07,47.59,300.0,1,5.6,0
1796,1.9,5.0,1.36,25.0,0.91,6.9,4.62,17.51,39.96,300.0,1,3.99,0
1797,1.29,4.3,0.5,22.04,0.26,7.32,5.43,30.55,41.24,300.0,2,4.7,1
1798,3.45,2.38,0.5,6.35,0.66,6.8,5.16,21.27,39.71,117.0,2,5.34,1
1799,3.02,4.22,2.09,25.0,0.42,6.4,4.4,17.75,33.91,300.0,2,3.19,0
1800,1.0,3.54,0.82,18.23,0.78,6.57,5.42,21.91,56.13,212.2,3,4.6,1
1801,1.27,4.01,1.75,25.0,0.28,7.25,5.78,19.4,26.54,300.0,1,4.01,0
1802,1.28,4.61,1.83,21.98,0.49,7.02,4.32,19.98,45.99,300.0,2,3.34,0
1803,2.63,2.61,0.51,16.4,0.34,6.11,5.48,33.78,11.19,300.0,1,4.87,1
1804,4.52,4.46,0.73,8.33,0.69,7.45,4.08,20.46,43.47,270.7,2,3.63,0
1805,1.79,4.59,1.41,25.0,0.29,7.05,4.7,17.69,6.02,300.0,1,3.54,0
1806,3.32,0.83,0.78,13.38,0.21,7.24,4.87,25.44,20.68,300.0,3,5.98,0
1807,2.31,3.0,1.4,25.0,0.46,7.22,5.33,32.48,30.32,300.0,1,4.63,1
1808,3.22,2.19,1.61,11.44,0.66,6.78,5.65,28.9,43.38,300.0,1,4.66,1
1809,4.47,4.68,1.18,5.02,0.61,6.98,4.52,22.57,23.23,155.5,2,3.14,0
1810,1.0,4.54,0.58,8.27,0.68,6.42,4.08,17.26,50.85,300.0,3,4.24,0
1811,2.79,4.08,0.84,25.0,0.19,6.86,4.5,21.93,44.22,300.0,1,4.76,1
1812,4.78,0.93,1.27,25.0,0.51,6.25,4.46,24.06,53.73,260.5,1,4.78,1
1813,1.08,4.85,0.83,25.0,0.89,6.65,5.89,28.72,38.08,241.8,1,4.09,0
1814,3.5,1.48,1.85,21.72,0.27,6.79,4.98,30.89,20.52,300.0,1,4.58,1
1815,1.0,4.18,1.19,25.0,0.42,6.03,4.66,32.18,20.77,300.0,3,3.72,0
1816,1.0,2.41,0.5,9.13,0.31,6.57,5.22,35.0,31.63,300.0,2,5.07,1
1817,4.13,3.64,1.8,5.0,0.37,6.58,4.54,19.55,45.19,300.0,1,3.63,0
1818,2.46,1.84,1.68,14.88,0.35,6.26,4.76,17.58,41.33,288.5,2,4.06,0
1819,1.75,1.81,1.69,14.87,0.67,7.31,5.48,21.5,31.76,102.1,2,4.29,0
1820,4.15,2.9,1.71,25.0,0.72,7.26,5.78,29.9,16.12,300.0,1,4.15,0
1821,3.74,3.17,1.99,25.0,0.81,6.35,5.46,15.51,45.89,300.0,3,4.08,0
1822,4.01,3.3,1.54,9.86,0.3,7.49,4.97,22.79,49.95,300.0,1,4.29,0
1823,2.93,2.45,0.5,25.0,0.28,6.25,4.72,15.52,31.12,202.3,3,4.96,1
1824,2.34,3.47,0.5,6.28,0.83,6.67,5.56,21.38,43.37,213.4,2,5.07,1
1825,4.58,3.03,0.5,16.84,0.37,7.09,4.2,21.44,25.04,285.8,2,4.68,1
1826,1.48,1.76,0.95,25.0,1.0,7.05,4.35,30.83,34.29,300.0,1,5.2,1
1827,4.05,1.64,1.87,13.16,0.89,6.79,4.69,28.53,54.02,300.0,1,4.72,1
1828,2.05,4.11,1.6,6.69,0.45,6.8,4.6,27.23,43.74,202.6,2,3.22,0
1829,2.55,2.55,0.5,25.0,0.23,6.83,4.07,26.2,43.49,300.0,2,4.95,1
1830,1.55,4.28,0.5,15.31,0.2,6.6,4.92,18.16,53.8,300.0,1,5.0,1
1831,3.9,4.9,1.82,25.0,0.89,7.35,5.29,15.09,35.29,300.0,2,3.11,0
1832,2.15,2.77,0.51,25.0,0.31,6.52,4.97,16.03,35.9,300.0,1,4.67,1
1833,3.44,2.55,0.5,11.07,0.23,7.16,6.14,33.21,37.47,232.7,2,5.42,1
1834,3.32,3.96,1.03,25.0,0.48,6.95,5.42,23.28,42.59,300.0,1,4.85,1
1835,2.1,5.0,1.32,25.0,0.18,6.29,5.52,20.92,36.46,300.0,2,3.53,0
1836,4.98,5.0,1.53,5.35,0.66,6.23,5.52,28.14,60.0,300.0,3,3.77,0
1837,1.92,1.7,0.87,25.0,0.54,6.48,5.98,18.58,16.23,300.0,1,5.34,1
1838,4.34,0.97,0.5,25.0,0.21,6.82,4.81,21.23,29.76,300.0,1,5.61,0
1839,3.16,2.52,1.85,20.13,0.31,7.28,5.85,17.07,20.37,300.0,1,4.79,1
1840,4.45,1.8,0.91,25.0,0.97,6.6,5.45,24.18,25.01,300.0,1,5.48,1
1841,2.24,2.48,0.5,18.66,0.74,7.5,5.89,34.77,23.39,300.0,3,5.3,1
1842,1.27,3.68,0.84,18.9,0.56,6.8,4.92,31.75,60.0,300.0,2,4.02,0
1843,3.83,3.58,0.52,25.0,0.35,6.92,6.02,34.98,41.69,300.0,3,4.88,1
1844,4.12,2.74,0.9,22.14,0.24,6.58,4.98,25.64,26.48,269.2,2,4.29,0
1845,4.03,0.86,1.59,25.0,0.13,7.26,5.76,31.62,27.56,300.0,2,5.13,1
1846,3.6,4.03,1.16,25.0,0.27,7.26,5.2,34.28,20.28,300.0,1,3.88,0
1847,1.0,1.62,1.28,20.86,0.16,6.4,5.03,29.52,17.12,300.0,2,4.27,0
